"treatment","rank","total","precent"
"TEMAZEPAM..BRD.BRD.A93093700.001.02.9.",601,6774,8.87215825214054
"DIGITOXIN..BRD.BRD.A93236127.001.04.5.",425,7716,5.50803525142561
"THALIDOMIDE..BRD.BRD.A93255169.001.28.3.",-1,4952,-0.0201938610662359
"ISOCONAZOLE..BRD.BRD.A93353767.008.02.2.",-1,9000,-0.0111111111111111
"ALLOPURINOL.RIBOSIDE..BRD.BRD.A93407926.001.01.1.",5401,8990,60.0778642936596
"PETCM..BRD.BRD.A93477898.001.04.2.",-1,9035,-0.0110680686220255
"MABUPROFEN..BRD.BRD.A93683007.001.01.9.",3662,9640,37.9875518672199
"NICOTINE..BRD.BRD.A93695607.322.02.5.",-1,8268,-0.0120948234155781
"SODIUM.DANSHENSU..BRD.BRD.A93699261.236.03.4.",-1,9421,-0.0106145844390192
"VUF11207..BRD.BRD.A93717708.051.01.2.",10572,11200,94.3928571428571
"CLINAFLOXACIN..BRD.BRD.A93964801.003.03.3.",-1,11416,-0.00875963559915907
"TELITHROMYCIN..BRD.BRD.A94008949.001.01.9.",-1,9005,-0.0111049416990561
"AZD6765..BRD.BRD.A94033181.001.01.4.",8100,10336,78.3668730650155
"ISO.1..BRD.BRD.A94055480.001.02.9.",-1,5726,-0.0174641983932937
"TALINOLOL..BRD.BRD.A94276798.001.01.4.",6024,7931,75.9551128483167
"KI16198..BRD.BRD.A94323479.001.02.8.",-1,8887,-0.0112523911331158
"PREDNISOLONE.SODIUM.PHOSPHATE..BRD.BRD.A94523291.304.02.7.",5745,6840,83.9912280701754
"BIFONAZOLE..BRD.BRD.A94543220.001.24.7.",8351,10839,77.045852938463
"KL.001..BRD.BRD.A94580299.001.10.4.",1941,9183,21.1368833714472
"BUCLADESINE..BRD.BRD.A94624445.236.17.0.",2102,8425,24.9495548961424
"AUTOTAXIN.MODULATOR.1..BRD.BRD.A94640958.001.01.7.",-1,9780,-0.0102249488752556
"METAXALONE..BRD.BRD.A94709349.001.08.3.",667,8646,7.71455008096229
"DIGOXIN..BRD.BRD.A94756469.001.04.7.",116,7619,1.52250951568447
"CICLOPROFEN..BRD.BRD.A94965935.001.01.6.",5198,9999,51.985198519852
"VILDAGLIPTIN..BRD.BRD.A94993966.001.04.4.",5490,7433,73.8598143414503
"VILDAGLIPTIN..BRD.BRD.A94993966.001.05.1.",-1,8613,-0.0116103564379426
"GINKGOLIDE.A..BRD.BRD.A95121829.001.08.9.",2143,10695,20.0374006545115
"DECERNOTINIB..BRD.BRD.A95300432.001.01.3.",7190,11466,62.7071341357056
"METHYCLOTHIAZIDE..BRD.BRD.A95340155.001.09.7.",-1,7514,-0.0133084908171413
"CELIPROLOL..BRD.BRD.A95602221.003.02.1.",4710,12216,38.5559921414538
"KW.3902..BRD.BRD.A95683721.001.03.8.",-1,9038,-0.0110643947776057
"NISOXETINE..BRD.BRD.A95696066.003.13.8.",3346,13410,24.951528709918
"TALAROZOLE..BRD.BRD.A95755460.001.01.3.",-1,9214,-0.0108530497069677
"INDAPAMIDE..BRD.BRD.A95869247.001.26.9.",-1,11584,-0.00863259668508287
"COLFOSCERIL.PALMITATE..BRD.BRD.A95886749.001.03.5.",-1,7926,-0.0126167045167802
"SERTACONAZOLE..BRD.BRD.A95939040.001.01.2.",-1,7376,-0.0135574837310195
"EFLORNITHINE..BRD.BRD.A96292436.003.16.1.",-1,8432,-0.0118595825426945
"ALLANTOIN..BRD.BRD.A96407378.001.15.1.",2272,8987,25.2809613886725
"FPL.55712..BRD.BRD.A96456596.001.02.2.",-1,6501,-0.015382248884787
"NUCLOMEDONE..BRD.BRD.A96466199.001.01.4.",3640,8064,45.1388888888889
"EBPC..BRD.BRD.A96485169.001.14.3.",2505,12426,20.1593433124095
"ISOSTEVIOL..BRD.BRD.A96529864.001.01.3.",-1,10858,-0.00920979922637686
"M.14157..BRD.BRD.A96977263.001.03.7.",4968,8669,57.307647940939
"FENOTEROL..BRD.BRD.A97104540.004.15.0.",259,8985,2.88258208124652
"ROSIGLITAZONE..BRD.BRD.A97437073.050.14.5.",1044,7973,13.094192901041
"PIPERIDOLATE..BRD.BRD.A97479839.003.13.3.",4438,7613,58.2950216734533
"RANOLAZINE..BRD.BRD.A97674275.001.11.8.",5506,7796,70.6259620318112
"PINDOLOL..BRD.BRD.A97701745.001.16.0.",1379,10554,13.0661360621565
"HEXYLCAINE..BRD.BRD.A97730597.003.11.5.",-1,9198,-0.0108719286801479
"KETOPROFEN..BRD.BRD.A97739905.001.26.5.",-1,11986,-0.00834306691139663
"CHLORALOSE..BRD.BRD.A98174560.001.02.1.",-1,13044,-0.00766636001226618
"HYDROXYTACRINE.MALEATE..R.S...BRD.BRD.A98299281.050.09.6.",-1,13504,-0.00740521327014218
"TALNIFLUMATE..BRD.BRD.A98378129.001.02.2.",-1,8561,-0.0116808784020558
"DESVENLAFAXINE..BRD.BRD.A98845662.036.03.7.",-1,9118,-0.0109673173941654
"EPINASTINE..BRD.BRD.A98990573.003.01.3.",-1,10318,-0.00969180073657686
"HYDROXYCHLOROQUINE..BRD.BRD.A99117172.065.04.0.",-1,9125,-0.010958904109589
"FUMAGILLIN..BRD.BRD.A99367815.001.04.9.",3096,5863,52.8057308545113
"METIPRANOLOL..BRD.BRD.A99388803.001.01.5.",-1,11091,-0.00901631953836444
"ETHOSUXIMIDE..BRD.BRD.A99633051.001.07.0.",-1,11914,-0.00839348665435622
"BETHANECHOL..BRD.BRD.A99833829.003.27.1.",-1,8018,-0.0124719381391868
"PALIPERIDONE..BRD.BRD.A99888680.001.03.8.",7805,12126,64.3658254989279
"PALIPERIDONE..BRD.BRD.A99888680.001.04.6.",-1,9854,-0.010148163182464
"CIMETROPIUM..BRD.BRD.A99899486.004.01.9.",3170,7865,40.3051493960585
"CARISOPRODOL..BRD.BRD.A99939097.001.24.2.",-1,11834,-0.00845022815616022
"PF.05175157..BRD.BRD.K00002423.001.02.9.",458,11052,4.14404632645675
"CASPOFUNGIN..BRD.BRD.K00002625.402.02.9.",-1,6750,-0.0148148148148148
"SD.0006..BRD.BRD.K00003093.001.01.9.",-1,8938,-0.0111881852763482
"JNJ.38877618..BRD.BRD.K00003094.001.01.9.",7747,13191,58.7294367371693
"GLPG1837..BRD.BRD.K00003095.001.01.9.",1370,10253,13.3619428459963
"FN.1501..BRD.BRD.K00003096.001.01.9.",3365,8588,39.182580344667
"PF.05180999..BRD.BRD.K00003097.001.01.9.",-1,11334,-0.00882301041115229
"IDF.11774..BRD.BRD.K00003098.001.01.9.",-1,9125,-0.010958904109589
"PLX51107..BRD.BRD.K00003099.001.01.9.",6430,6614,97.2180223767765
"AZD7594..BRD.BRD.K00003100.001.01.9.",3078,5432,56.6642120765832
"GDC.0927..BRD.BRD.K00003101.001.02.9.",-1,11195,-0.00893255917820455
"INCB.057643..BRD.BRD.K00003102.001.01.9.",6462,7017,92.0906370243694
"DESISOBUTYRYL.CICLESONIDE..BRD.BRD.K00003103.001.01.9.",-1,7067,-0.0141502759303806
"IACS.10759..BRD.BRD.K00003105.003.01.9.",2890,6940,41.64265129683
"AZD4573..BRD.BRD.K00003106.001.01.9.",5050,10536,47.9309035687168
"NAPORAFENIB..BRD.BRD.K00003107.001.01.9.",-1,5040,-0.0198412698412698
"ABBV.744..BRD.BRD.K00003108.001.01.9.",-1,6464,-0.015470297029703
"AB.423..BRD.BRD.K00003109.001.01.9.",-1,8163,-0.0122503981379395
"BMS.986195..BRD.BRD.K00003110.001.01.9.",5975,9530,62.6967471143757
"BOS.172722..BRD.BRD.K00003111.001.01.9.",2894,7081,40.8699336251942
"GDC.0575..BRD.BRD.K00003112.001.01.9.",4,8537,0.0468548670493147
"O.304..BRD.BRD.K00003113.001.01.9.",3977,6340,62.7287066246057
"C188.9..BRD.BRD.K00003114.001.01.9.",6312,11504,54.8678720445063
"ETC.206..BRD.BRD.K00003115.001.01.9.",-1,7235,-0.0138217000691085
"CC.90003..BRD.BRD.K00003116.001.01.9.",-1,5206,-0.019208605455244
"CEFTOBIPROLE..BRD.BRD.K00003117.001.01.9.",8279,8486,97.5606881923168
"RETAGLIPTIN..BRD.BRD.K00003118.011.01.9.",7515,8686,86.5185355744877
"PRADEFOVIR..BRD.BRD.K00003119.066.01.9.",-1,7598,-0.0131613582521716
"BI.409306..BRD.BRD.K00003120.001.01.9.",3027,11355,26.6578599735799
"GSK369796..BRD.BRD.K00003121.300.01.9.",-1,4981,-0.0200762899016262
"PRINOMASTAT..BRD.BRD.K00003122.001.01.9.",-1,9695,-0.0103145951521403
"RESMETIROM..BRD.BRD.K00003123.001.01.9.",6284,9656,65.0787075393538
"TRODUSQUEMINE..BRD.BRD.K00003124.389.01.9.",-1,9511,-0.0105141415203449
"SULFATINIB..BRD.BRD.K00003125.001.01.9.",1943,7224,26.8964562569214
"G.749..BRD.BRD.K00003126.001.01.9.",1236,8328,14.8414985590778
"PIMODIVIR..BRD.BRD.K00003127.001.01.9.",8019,10931,73.3601683286067
"BECLABUVIR..BRD.BRD.K00003128.001.01.9.",-1,8188,-0.0122129946262824
"CRENIGACESTAT..BRD.BRD.K00003129.001.01.9.",-1,6960,-0.014367816091954
"EPETRABOROLE..BRD.BRD.K00003130.003.01.9.",5321,7506,70.8899547029043
"LY2510924..BRD.BRD.K00003131.001.01.9.",971,7789,12.4662986262678
"LGD.6972..BRD.BRD.K00003132.001.01.9.",-1,8772,-0.0113999088007296
"VELPATASVIR..BRD.BRD.K00003133.001.01.9.",2385,10617,22.4639728736931
"DESLORELIN..BRD.BRD.K00003134.001.01.9.",-1,6833,-0.0146348602370847
"ALISPORIVIR..BRD.BRD.K00003135.001.01.9.",31,4676,0.662959794696322
"MITAPIVAT..BRD.BRD.K00003136.001.01.9.",5149,10854,47.4387322646029
"LOTAMILAST..BRD.BRD.K00003137.001.01.9.",3733,6920,53.9450867052023
"ASIVATREP..BRD.BRD.K00003138.001.01.9.",7317,11104,65.8951729106628
"ETRASIMOD..BRD.BRD.K00003139.001.01.9.",2896,6156,47.043534762833
"HPGDS.IN.1..BRD.BRD.K00003140.001.01.9.",-1,11356,-0.00880591757661148
"VIXOTRIGINE..BRD.BRD.K00003141.003.01.9.",-1,11368,-0.00879662209711471
"DASOTRALINE..BRD.BRD.K00003142.003.01.9.",8790,8841,99.4231421784866
"BAY1217389..BRD.BRD.K00003143.001.01.9.",1434,5732,25.0174459176553
"ATUVECICLIB..BRD.BRD.K00003144.001.01.9.",710,6899,10.291346571967
"PF.05089771..BRD.BRD.K00003145.001.01.9.",4590,9597,47.827446076899
"MIW.815..BRD.BRD.K00003146.318.01.9.",8762,9141,95.8538453123291
"S49076..BRD.BRD.K00003147.001.01.9.",9062,10655,85.0492726419521
"BATEFENTEROL..BRD.BRD.K00003148.001.01.9.",-1,10454,-0.00956571647216376
"RO.5028442..BRD.BRD.K00003149.001.01.9.",-1,9403,-0.010634903754121
"SEGESTERONE.ACETATE..BRD.BRD.K00003150.001.01.9.",-1,9679,-0.0103316458311809
"OLODANRIGAN..BRD.BRD.K00003151.001.01.9.",3134,10524,29.7795515013303
"AM211..BRD.BRD.K00003152.001.01.9.",-1,12570,-0.00795544948289578
"IMISOPASEM.MANGANESE..BRD.BRD.K00003154.001.01.9.",4650,6414,72.4976613657624
"TAK.779..BRD.BRD.K00003155.003.01.9.",-1,6966,-0.0143554407120299
"ERIBULIN..BRD.BRD.K00003156.066.01.9.",2081,11112,18.727501799856
"DEBIO.0932..BRD.BRD.K00003157.001.01.9.",2654,5517,48.1058546311401
"ABARELIX..BRD.BRD.K00003158.001.01.9.",3830,9901,38.6829613170387
"BANOXANTRONE..BRD.BRD.K00003159.300.01.9.",765,9035,8.46707249584947
"BELOTECAN..BRD.BRD.K00003160.003.01.9.",412,7428,5.54658050619278
"BUSERELIN..BRD.BRD.K00003161.015.01.9.",10057,10907,92.2068396442651
"CROLIBULIN..BRD.BRD.K00003162.001.01.9.",3044,9192,33.1157528285466
"OGLUFANIDE..BRD.BRD.K00003164.001.01.9.",-1,7743,-0.0129148908691722
"SARDOMOZIDE..BRD.BRD.K00003165.300.01.9.",832,5159,16.1271564256639
"GSK189254..BRD.BRD.K00003166.001.01.9.",4790,11187,42.8175560918924
"MACITENTAN.N.BUTYL.ANALOGUE..BRD.BRD.K00003167.001.01.9.",-1,9168,-0.0109075043630017
"BMS.582949..BRD.BRD.K00003168.003.01.9.",8474,10865,77.9935572940635
"RAD140..BRD.BRD.K00003169.001.01.9.",-1,12005,-0.00832986255726781
"PAVINETANT..BRD.BRD.K00003170.001.01.9.",-1,8639,-0.0115754138210441
"DWK.1339..BRD.BRD.K00003171.001.01.9.",-1,9337,-0.0107100781835707
"E7820..BRD.BRD.K00003172.001.01.9.",433,9328,4.64193825042882
"SJG.136..BRD.BRD.K00003173.001.01.9.",-1,9824,-0.0101791530944625
"SOBLIDOTIN..BRD.BRD.K00003174.001.01.9.",6339,9875,64.1924050632911
"ROLAPITANT..BRD.BRD.K00003175.001.01.9.",-1,3853,-0.025953802232027
"KARENITECIN..BRD.BRD.K00003176.001.01.9.",-1,8901,-0.0112346927311538
"INDEGLITAZAR..BRD.BRD.K00003177.001.01.9.",2769,7919,34.9665361788105
"LASMIDITAN..BRD.BRD.K00003178.003.01.9.",-1,10358,-0.00965437343116432
"VERUCERFONT..BRD.BRD.K00003180.001.01.9.",1818,8121,22.386405615072
"CENICRIVIROC..BRD.BRD.K00003181.001.01.9.",-1,10373,-0.00964041260965969
"GEMIGLIPTIN..BRD.BRD.K00003182.001.01.9.",-1,7349,-0.013607293509321
"SUCCINOBUCOL..BRD.BRD.K00003183.001.01.9.",6758,10332,65.4084397986837
"OZENOXACIN..BRD.BRD.K00003184.001.01.9.",5983,6571,91.0515903211079
"EMD534085..BRD.BRD.K00003185.001.01.9.",6886,7805,88.2254964766176
"SSR240612..BRD.BRD.K00003186.003.01.9.",-1,8801,-0.0113623451880468
"GUADECITABINE..BRD.BRD.K00003187.236.01.9.",120,6767,1.77331165952416
"CAPROMORELIN..BRD.BRD.K00003188.046.01.9.",5416,10280,52.6848249027237
"BMS.911543..BRD.BRD.K00003189.001.01.9.",-1,12480,-0.00801282051282051
"MK.0557..BRD.BRD.K00003190.001.01.9.",6099,11019,55.3498502586442
"FOSTEMSAVIR..BRD.BRD.K00003191.001.01.9.",5109,13997,36.5006787168679
"PSI.697..BRD.BRD.K00003192.001.01.9.",-1,9406,-0.0106315118009781
"MK.7622..BRD.BRD.K00003194.001.01.9.",4763,9633,49.4446174608118
"LY2795050..BRD.BRD.K00003195.001.01.9.",7956,8762,90.8011869436202
"ONO.4059..BRD.BRD.K00003197.001.02.9.",2695,10305,26.152353226589
"REVEFENACIN..BRD.BRD.K00003198.001.01.9.",3251,5316,61.1550037622272
"MK.7246..BRD.BRD.K00003199.001.01.9.",-1,9318,-0.0107319167203263
"TENAPANOR..BRD.BRD.K00003201.001.01.9.",-1,9330,-0.0107181136120043
"CITARINOSTAT..BRD.BRD.K00003202.001.01.9.",244,9424,2.58913412563667
"BMS.214662..BRD.BRD.K00003203.001.01.9.",-1,8810,-0.0113507377979569
"CELGOSIVIR..BRD.BRD.K00003204.003.01.9.",5239,6573,79.7048531872813
"D.3263..BRD.BRD.K00003205.003.01.9.",-1,8487,-0.0117827265229174
"EMIGLITATE..BRD.BRD.K00003206.001.01.9.",-1,10732,-0.0093179276928811
"ETHYNYLCYTIDINE..BRD.BRD.K00003207.001.01.9.",2394,8642,27.7019208516547
"IMIRESTAT..BRD.BRD.K00003208.001.01.9.",4533,7218,62.8013300083126
"JI.101..BRD.BRD.K00003209.001.01.9.",-1,8059,-0.0124084874053853
"OSILODROSTAT..BRD.BRD.K00003210.001.01.9.",9475,13390,70.7617625093353
"LURBINECTEDIN..BRD.BRD.K00003211.001.01.9.",3686,9758,37.7741340438614
"OMTRIPTOLIDE..BRD.BRD.K00003212.001.01.9.",671,8811,7.61548064918851
"PCI.27483..BRD.BRD.K00003213.001.01.9.",7040,9043,77.8502709277895
"SAPACITABINE..BRD.BRD.K00003214.001.01.9.",-1,8654,-0.0115553501271089
"SQUALAMINE..BRD.BRD.K00003215.043.01.9.",301,9141,3.29285636144842
"RELUGOLIX..BRD.BRD.K00003216.001.01.9.",5936,10621,55.8892759627154
"TRANSCROCETINATE..BRD.BRD.K00003217.304.01.9.",-1,11197,-0.00893096365097794
"UPAMOSTAT..BRD.BRD.K00003218.001.01.9.",2662,6371,41.7830795793439
"ACUMAPIMOD..BRD.BRD.K00003220.001.01.9.",-1,8256,-0.0121124031007752
"BASMISANIL..BRD.BRD.K00003221.001.01.9.",856,6439,13.2939897499612
"TRADIPITANT..BRD.BRD.K00003222.001.01.9.",2515,9507,26.4541916482592
"AMISELIMOD..BRD.BRD.K00003223.003.01.9.",699,11054,6.32350280441469
"AVORALSTAT..BRD.BRD.K00003224.001.01.9.",7729,10440,74.0325670498084
"ELECLAZINE..BRD.BRD.K00003225.003.01.9.",-1,11952,-0.00836680053547523
"EMERAMIDE..BRD.BRD.K00003226.001.01.9.",3030,10769,28.1363172067973
"RALINEPAG..BRD.BRD.K00003227.001.01.9.",5140,11263,45.6361537778567
"SELETALISIB..BRD.BRD.K00003228.001.01.9.",7473,8989,83.1349427077539
"VERUBECESTAT..BRD.BRD.K00003229.001.01.9.",-1,6081,-0.0164446637066272
"ASAPIPRANT..BRD.BRD.K00003230.001.01.9.",9879,10046,98.3376468246068
"DORAVIRINE..BRD.BRD.K00003231.001.01.9.",89,9861,0.902545380793023
"FEVIPIPRANT..BRD.BRD.K00003232.001.01.9.",2576,6469,39.820683258618
"VALBENAZINE..BRD.BRD.K00003233.001.01.9.",10020,11636,86.1120660020626
"VERICIGUAT..BRD.BRD.K00003234.001.01.9.",-1,9875,-0.010126582278481
"VELEDIMEX..BRD.BRD.K00003235.001.01.9.",2083,6232,33.4242618741977
"FIRSOCOSTAT..BRD.BRD.K00003236.001.01.9.",3565,10388,34.3184443588756
"MAVATREP..BRD.BRD.K00003237.001.01.9.",9080,9510,95.478443743428
"SITRAVATINIB..BRD.BRD.K00003238.001.01.9.",-1,6281,-0.0159210316828531
"FLURALANER..BRD.BRD.K00003239.001.01.9.",-1,10379,-0.00963483957992099
"ERAVACYCLINE..BRD.BRD.K00003240.300.01.9.",1097,5591,19.620819173672
"SANCYCLINE..BRD.BRD.K00003242.001.01.9.",-1,6597,-0.0151584053357587
"PANTOPRAZOLE..BRD.BRD.K00003243.236.01.9.",-1,5989,-0.01669727834363
"AMCASERTIB..BRD.BRD.K00003244.001.01.9.",-1,10213,-0.00979144227944776
"BELIZATINIB..BRD.BRD.K00003245.001.01.9.",-1,5330,-0.0187617260787993
"BEXAGLIFLOZIN..BRD.BRD.K00003246.001.01.9.",2832,7761,36.4901430228063
"BICTEGRAVIR..BRD.BRD.K00003247.001.01.9.",4477,9383,47.7139507620164
"CENERIMOD..BRD.BRD.K00003248.001.01.9.",-1,8833,-0.0113211819313936
"CENOBAMATE..BRD.BRD.K00003249.001.01.9.",4535,8355,54.2788749251945
"EVOCALCET..BRD.BRD.K00003250.001.01.9.",-1,9038,-0.0110643947776057
"PEMAFIBRATE..BRD.BRD.K00003251.001.01.9.",-1,11080,-0.00902527075812274
"SACUBITRILAT..BRD.BRD.K00003252.001.01.9.",-1,11398,-0.00877346902965432
"SPARSENTAN..BRD.BRD.K00003253.001.01.9.",-1,8932,-0.0111957008508733
"TAVILERMIDE..BRD.BRD.K00003254.001.01.9.",-1,9302,-0.0107503762631692
"ACEBILUSTAT..BRD.BRD.K00003255.001.01.9.",-1,7454,-0.0134156157767642
"AVACOPAN..BRD.BRD.K00003256.001.01.9.",481,8392,5.73164918970448
"CEFIDEROCOL..BRD.BRD.K00003257.001.01.9.",-1,5464,-0.0183016105417277
"EDASALONEXENT..BRD.BRD.K00003258.001.01.9.",9175,11831,77.550502916068
"EDONERPIC.MALEATE..BRD.BRD.K00003259.050.01.9.",1091,8189,13.3227500305288
"GLECAPREVIR..BRD.BRD.K00003260.001.01.9.",-1,9203,-0.0108660219493643
"LENIOLISIB..BRD.BRD.K00003261.001.01.9.",-1,7405,-0.0135043889264011
"NICODICOSAPENT..BRD.BRD.K00003262.001.01.9.",9571,11565,82.7583225248595
"TENALISIB..BRD.BRD.K00003263.001.01.9.",4348,9463,45.9473739828807
"ZOLIFLODACIN..BRD.BRD.K00003264.001.01.9.",-1,9720,-0.0102880658436214
"OMAPATRILAT..BRD.BRD.K00003265.001.01.9.",-1,7322,-0.0136574706364381
"UDENAFIL..BRD.BRD.K00003266.001.01.9.",7255,12075,60.0828157349897
"OMBRABULIN..BRD.BRD.K00003267.003.01.9.",5264,9010,58.4239733629301
"LEQ506..BRD.BRD.K00003269.001.01.9.",-1,8053,-0.0124177325220415
"GALIDESIVIR..BRD.BRD.K00003270.003.01.9.",8725,10388,83.9911436272622
"JD.5037..BRD.BRD.K00003271.001.01.9.",1595,10532,15.1443220660843
"DEXTROROTATION.NIMORAZOLE.PHOSPHATE.ESTER..BRD.BRD.K00003272.001.01.9.",-1,10356,-0.00965623792970259
"CBL0137..BRD.BRD.K00003273.003.01.9.",-1,11129,-0.00898553329140084
"SELONSERTIB..BRD.BRD.K00003274.001.01.9.",-1,7615,-0.0131319763624425
"LIFIRAFENIB..BRD.BRD.K00003275.001.01.9.",-1,7576,-0.0131995776135164
"CCT245737..BRD.BRD.K00003276.001.01.9.",1584,5540,28.5920577617329
"VATINOXAN..BRD.BRD.K00003277.003.01.9.",-1,8626,-0.0115928587989798
"TCV.309..BRD.BRD.K00003278.003.01.9.",5352,10379,51.5656614317372
"PF.06282999..BRD.BRD.K00003279.001.01.9.",4979,8344,59.6716203259827
"PIM.447..BRD.BRD.K00003280.300.01.9.",3071,8113,37.8528287932947
"FERROQUINE..BRD.BRD.K00003281.001.01.9.",-1,8174,-0.0122339124051872
"ESONARIMOD..BRD.BRD.K00003282.001.01.9.",-1,8460,-0.0118203309692671
"ROLUPERIDONE..BRD.BRD.K00003283.001.01.9.",370,11078,3.33995306011915
"SELADELPAR..BRD.BRD.K00003284.236.01.9.",-1,8273,-0.0120875135984528
"NEMIRALISIB..BRD.BRD.K00003285.001.01.9.",-1,7345,-0.0136147038801906
"UPADACITINIB..BRD.BRD.K00003286.001.01.9.",-1,12375,-0.00808080808080808
"FEZOLINETANT..BRD.BRD.K00003287.001.01.9.",-1,7066,-0.0141522785168412
"GLESATINIB..BRD.BRD.K00003288.003.01.9.",3418,6760,50.5621301775148
"TECADENOSON..BRD.BRD.K00003289.001.01.9.",-1,10699,-0.00934666791288906
"EMIXUSTAT..BRD.BRD.K00003290.003.01.9.",666,8035,8.28873677660236
"BEBT.908..BRD.BRD.K00003291.001.01.9.",9521,10100,94.2673267326733
"GSK2981278..BRD.BRD.K00003292.001.01.9.",280,6546,4.27742132600061
"MERTANSINE..BRD.BRD.K00003293.001.01.9.",1912,9560,20
"AVITINIB..BRD.BRD.K00003294.050.01.9.",6211,7131,87.0985836488571
"ELACESTRANT..BRD.BRD.K00003295.300.01.9.",-1,6394,-0.0156396621832968
"PF.06650833..BRD.BRD.K00003296.001.01.9.",2461,10694,23.012904432392
"AZD5069..BRD.BRD.K00003297.001.01.9.",-1,8340,-0.0119904076738609
"SETMELANOTIDE..BRD.BRD.K00003298.001.01.9.",2232,11724,19.0378710337769
"F.16915..BRD.BRD.K00003299.001.01.9.",6218,10015,62.0868696954568
"LTX.315..BRD.BRD.K00003300.001.01.9.",-1,5660,-0.0176678445229682
"ASP.9521..BRD.BRD.K00003301.001.01.9.",-1,8509,-0.0117522623104948
"ADOMEGLIVANT..BRD.BRD.K00003302.001.01.9.",-1,5407,-0.0184945441094877
"ACOZIBOROLE..BRD.BRD.K00003303.001.01.9.",544,8483,6.41282565130261
"MK.1064..BRD.BRD.K00003304.001.01.9.",82,7129,1.15023144901108
"BMS.779788..BRD.BRD.K00003305.001.01.9.",-1,8450,-0.0118343195266272
"VABORBACTAM..BRD.BRD.K00003306.001.01.9.",232,5530,4.19529837251356
"COH29..BRD.BRD.K00003307.001.01.9.",2557,9953,25.6907465085904
"TD139..BRD.BRD.K00003308.001.01.9.",900,6973,12.9069267173383
"GDC.0084..BRD.BRD.K00003309.001.01.9.",5513,6005,91.8068276436303
"DERAZANTINIB..BRD.BRD.K00003310.001.01.9.",-1,8163,-0.0122503981379395
"PF.06459988..BRD.BRD.K00003311.001.01.9.",934,8298,11.2557242709087
"SULTOPRIDE..BRD.BRD.K00003312.003.01.9.",-1,11941,-0.00837450799765514
"TRABECTEDIN..BRD.BRD.K00003313.001.01.9.",170,10010,1.6983016983017
"FURAGIN..BRD.BRD.K00003314.001.01.9.",-1,13896,-0.00719631548647093
"NELOCIGUAT..BRD.BRD.K00003315.001.01.9.",-1,12731,-0.00785484251040767
"ELDECALCITOL..BRD.BRD.K00003316.001.01.9.",761,8415,9.04337492572787
"PIPOFEZINE..BRD.BRD.K00003317.312.01.9.",9276,9894,93.7537901758642
"DECLOXIZINE..BRD.BRD.K00003318.300.01.9.",-1,7890,-0.0126742712294043
"FELYPRESSIN..BRD.BRD.K00003319.001.01.9.",-1,9959,-0.0100411687920474
"CERULETIDE..BRD.BRD.K00003320.001.01.9.",3210,9679,33.1645831180907
"DALFOPRISTIN..BRD.BRD.K00003321.001.01.9.",330,9416,3.50467289719626
"SUGAMMADEX..BRD.BRD.K00003322.363.01.9.",8572,10734,79.8583938885783
"TOPILUTAMIDE..BRD.BRD.K00003325.001.01.9.",277,10361,2.67348711514333
"GINSENOSIDE.RE..BRD.BRD.K00003326.001.01.9.",-1,11368,-0.00879662209711471
"HYDROXYSAFFLOR.YELLOW.A..BRD.BRD.K00003327.001.01.9.",6031,12159,49.6011185130356
"MADECASSOSIDE..BRD.BRD.K00003328.001.01.9.",10785,12412,86.8917176925556
"INGENOL..BRD.BRD.K00003329.001.01.9.",735,8461,8.6869164401371
"AFAMELANOTIDE..BRD.BRD.K00003330.001.01.9.",4508,8419,53.5455517282338
"NIM811..BRD.BRD.K00003331.001.01.9.",4596,6156,74.6588693957115
"ARGIRELINE..BRD.BRD.K00003332.001.01.9.",-1,8062,-0.0124038700074423
"ORNIPRESSIN..BRD.BRD.K00003333.001.01.9.",2224,6960,31.9540229885057
"SINCALIDE..BRD.BRD.K00003334.001.01.9.",-1,11919,-0.00838996560114104
"IRGD.PEPTIDE..BRD.BRD.K00003335.001.01.9.",-1,8606,-0.0116198001394376
"TUFTSIN..BRD.BRD.K00003336.001.01.9.",-1,9046,-0.011054609772275
"ALX.40.4C..BRD.BRD.K00003337.019.01.9.",-1,9018,-0.0110889332446219
"TRIAMCINOLONE.HEXACETONIDE..BRD.BRD.K00003338.001.01.9.",715,8518,8.39398919934257
"DIXYRAZINE..BRD.BRD.K00003339.001.01.9.",-1,7269,-0.0137570504883753
"JPH203..BRD.BRD.K00003340.300.01.9.",350,8835,3.96151669496321
"KETOHEXOKINASE.INHIBITOR.1..BRD.BRD.K00003341.001.01.9.",6870,10422,65.9182498560737
"ATICAPRANT..BRD.BRD.K00003342.001.01.9.",-1,9080,-0.0110132158590308
"VLX1570..BRD.BRD.K00003343.001.01.9.",-1,13550,-0.00738007380073801
"INCYCLINIDE..BRD.BRD.K00003344.001.01.9.",3126,7269,43.0045398266612
"MINOCYCLINE..BRD.BRD.K00003346.003.01.9.",-1,10705,-0.00934142923867352
"DEMECLOCYCLINE..BRD.BRD.K00003347.003.01.9.",2207,9186,24.0256912693229
"COTI.2..BRD.BRD.K00003348.001.01.9.",5484,10702,51.2427583629228
"TIGECYCLINE..BRD.BRD.K00003349.001.01.9.",-1,7431,-0.013457139012246
"METHACYCLINE..BRD.BRD.K00003351.003.01.9.",-1,7237,-0.0138178803371563
